종목코드,구성종목명,주식수(계약수),평가금액,시가총액,시가총액 구성비중,ETF명,ETF_ID,시가총액 구성비중_정규화,기업코드,기업명,평가년도,ESG등급,환경,사회,지배구조,ESG점수,E점수,S점수,G점수,조인성공,ESG_데이터존재,ESG_가중점수,E_가중점수,S_가중점수,G_가중점수
361610,SK아이이테크놀로지,87.00,1883550,1914000,0.0021,KODEX_200ESG,KODEX_200ESG,0.002101681345076061,361610,SK아이이테크놀로지,2025,A,A,A+,B+,8,8,9,7,1,True,0.016813450760608487,0.016813450760608487,0.018915132105684546,0.014711769415532426
298020,효성티앤씨,5.00,2007500,1907500,0.002,KODEX_200ESG,KODEX_200ESG,0.00200160128102482,298020,효성티앤씨,2025,A,A,A+,B+,8,8,9,7,1,True,0.01601281024819856,0.01601281024819856,0.01801441152922338,0.014011208967173741
003690,코리안리,142.00,1892860,1892860,0.002,KODEX_200ESG,KODEX_200ESG,0.00200160128102482,003690,코리안리,2025,A,A,A+,A,8,8,9,8,1,True,0.01601281024819856,0.01601281024819856,0.01801441152922338,0.01601281024819856
383220,F&F,29.00,1885000,1835700,0.002,KODEX_200ESG,KODEX_200ESG,0.00200160128102482,383220,F&F,2025,A,A,A+,A,8,8,9,8,1,True,0.01601281024819856,0.01601281024819856,0.01801441152922338,0.01601281024819856
294870,HDC현대산업개발,85.00,1891250,1814750,0.0019,KODEX_200ESG,KODEX_200ESG,0.0019015212169735788,294870,HDC현대산업개발,2025,A,A+,A+,B+,8,9,9,7,1,True,0.01521216973578863,0.01711369095276221,0.01711369095276221,0.013310648518815051
322000,HD현대에너지솔루션,13.00,1601600,1744600,0.0019,KODEX_200ESG,KODEX_200ESG,0.0019015212169735788,322000,HD현대에너지솔루션,2025,A,A,A,A,8,8,8,8,1,True,0.01521216973578863,0.01521216973578863,0.01521216973578863,0.01521216973578863
001510,SK증권,859.00,1778130,1717141,0.0018,KODEX_200ESG,KODEX_200ESG,0.001801441152922338,001510,SK증권,2025,A,A+,A+,B+,8,9,9,7,1,True,0.014411529223378704,0.016212970376301043,0.016212970376301043,0.012610088070456365
195940,HK이노엔,34.00,1805400,1713600,0.0018,KODEX_200ESG,KODEX_200ESG,0.001801441152922338,195940,HK이노엔,2025,A,A,A+,A,8,8,9,8,1,True,0.014411529223378704,0.014411529223378704,0.016212970376301043,0.014411529223378704
002790,아모레퍼시픽홀딩스,59.00,1731650,1675600,0.0018,KODEX_200ESG,KODEX_200ESG,0.001801441152922338,002790,아모레퍼시픽홀딩스,2025,A,A,A+,A,8,8,9,8,1,True,0.014411529223378704,0.014411529223378704,0.016212970376301043,0.014411529223378704
000210,DL,26.00,1627600,1622400,0.0017000000000000001,KODEX_200ESG,KODEX_200ESG,0.001701361088871097,000210,DL,2025,A,A+,A,A,8,9,8,8,1,True,0.013610888710968777,0.015312249799839873,0.013610888710968777,0.013610888710968777
001430,세아베스틸지주,24.00,1668000,1598400,0.0017000000000000001,KODEX_200ESG,KODEX_200ESG,0.001701361088871097,001430,세아베스틸지주,2025,A,A,A,A,8,8,8,8,1,True,0.013610888710968777,0.013610888710968777,0.013610888710968777,0.013610888710968777
004000,롯데정밀화학,31.00,1605800,1556200,0.0017000000000000001,KODEX_200ESG,KODEX_200ESG,0.001701361088871097,004000,롯데정밀화학,2025,A,A,A+,A,8,8,9,8,1,True,0.013610888710968777,0.013610888710968777,0.015312249799839873,0.013610888710968777
029780,삼성카드,27.00,1485000,1447200,0.0016,KODEX_200ESG,KODEX_200ESG,0.001601281024819856,029780,삼성카드,2025,A,A,A+,A,8,8,9,8,1,True,0.012810248198558848,0.012810248198558848,0.014411529223378704,0.012810248198558848
007310,오뚜기,4.00,1438000,1426000,0.0015,KODEX_200ESG,KODEX_200ESG,0.001501200960768615,007310,오뚜기,2025,A,A,A+,B+,8,8,9,7,1,True,0.01200960768614892,0.01200960768614892,0.013510808646917534,0.010508406725380304
018670,SK가스,5.00,1232500,1312500,0.0014000000000000002,KODEX_200ESG,KODEX_200ESG,0.0014011208967173742,018670,SK가스,2025,A+,A+,A+,A,9,9,9,8,1,True,0.012610088070456368,0.012610088070456368,0.012610088070456368,0.011208967173738994
195870,해성디에스,26.00,1409200,1310400,0.0014000000000000002,KODEX_200ESG,KODEX_200ESG,0.0014011208967173742,195870,해성디에스,2025,A,A,A,B+,8,8,8,7,1,True,0.011208967173738994,0.011208967173738994,0.011208967173738994,0.00980784627702162
181710,NHN,31.00,1297350,1298900,0.0014000000000000002,KODEX_200ESG,KODEX_200ESG,0.0014011208967173742,181710,엔에이치엔,2025,A,A,A+,A,8,8,9,8,1,True,0.011208967173738994,0.011208967173738994,0.012610088070456368,0.011208967173738994
285130,SK케미칼,22.00,1210000,1146200,0.0012,KODEX_200ESG,KODEX_200ESG,0.0012009607686148918,285130,SK케미칼,2025,A+,A+,A+,A,9,9,9,8,1,True,0.010808646917534026,0.010808646917534026,0.010808646917534026,0.009607686148919135
298050,HS효성첨단소재,5.00,1130000,1102500,0.0012,KODEX_200ESG,KODEX_200ESG,0.0012009607686148918,298050,HS효성첨단소재,2025,A,A,A+,B+,8,8,9,7,1,True,0.009607686148919135,0.009607686148919135,0.010808646917534026,0.008406725380304243
456040,OCI,11.00,1031800,1084600,0.0012,KODEX_200ESG,KODEX_200ESG,0.0012009607686148918,456040,OCI,2025,A,B+,A,A,8,7,8,8,1,True,0.009607686148919135,0.008406725380304243,0.009607686148919135,0.009607686148919135
005440,현대지에프홀딩스,77.00,1105720,1078770,0.0012,KODEX_200ESG,KODEX_200ESG,0.0012009607686148918,005440,현대지에프홀딩스,2025,A,A,A+,A,8,8,9,8,1,True,0.009607686148919135,0.009607686148919135,0.010808646917534026,0.009607686148919135
039130,하나투어,26.00,1077700,1058200,0.0011,KODEX_200ESG,KODEX_200ESG,0.001100880704563651,039130,하나투어,2025,B+,A,A,B+,7,8,8,7,1,True,0.007706164931945557,0.008807045636509208,0.008807045636509208,0.007706164931945557
038500,삼표시멘트,68.00,1114520,1042440,0.0011,KODEX_200ESG,KODEX_200ESG,0.001100880704563651,038500,삼표시멘트,2025,A,A,A+,A,8,8,9,8,1,True,0.008807045636509208,0.008807045636509208,0.009907926341072858,0.008807045636509208
006040,동원산업,27.00,1080000,1040850,0.0011,KODEX_200ESG,KODEX_200ESG,0.001100880704563651,006040,동원산업,2025,A,A,A+,B+,8,8,9,7,1,True,0.008807045636509208,0.008807045636509208,0.009907926341072858,0.007706164931945557
001500,현대차증권,93.00,1013700,965340,0.001,KODEX_200ESG,KODEX_200ESG,0.00100080064051241,001500,현대차증권,2025,A,A,A+,B+,8,8,9,7,1,True,0.00800640512409928,0.00800640512409928,0.00900720576461169,0.0070056044835868705
293490,카카오게임즈,77.00,1016400,956340,0.001,KODEX_200ESG,KODEX_200ESG,0.00100080064051241,293490,카카오게임즈,2025,A,A,A+,A,8,8,9,8,1,True,0.00800640512409928,0.00800640512409928,0.00900720576461169,0.00800640512409928
001680,대상,47.00,987000,942350,0.001,KODEX_200ESG,KODEX_200ESG,0.00100080064051241,001680,대상,2025,B+,A,A+,B,7,8,9,6,1,True,0.0070056044835868705,0.00800640512409928,0.00900720576461169,0.0060048038430744605
000370,한화손해보험,132.00,893640,884400,0.0009,KODEX_200ESG,KODEX_200ESG,0.000900720576461169,000370,한화손해보험,2025,A,A+,A,B+,8,9,8,7,1,True,0.007205764611689352,0.008106485188150521,0.007205764611689352,0.0063050440352281825
009520,포스코엠텍,50.00,866000,881000,0.0009,KODEX_200ESG,KODEX_200ESG,0.000900720576461169,009520,포스코엠텍,2025,A,A,A+,B+,8,8,9,7,1,True,0.007205764611689352,0.007205764611689352,0.008106485188150521,0.0063050440352281825
005180,빙그레,12.00,890400,860400,0.0009,KODEX_200ESG,KODEX_200ESG,0.000900720576461169,005180,빙그레,2025,A,A,A+,B+,8,8,9,7,1,True,0.007205764611689352,0.007205764611689352,0.008106485188150521,0.0063050440352281825
001740,SK네트웍스,151.00,809360,786710,0.0008,KODEX_200ESG,KODEX_200ESG,0.000800640512409928,001740,SK네트웍스,2025,A,A,A+,A,8,8,9,8,1,True,0.006405124099279424,0.006405124099279424,0.007205764611689352,0.006405124099279424
300720,한일시멘트,43.00,710790,702190,0.0008,KODEX_200ESG,KODEX_200ESG,0.000800640512409928,300720,한일시멘트,2025,B+,A,A+,B,7,8,9,6,1,True,0.005604483586869496,0.006405124099279424,0.007205764611689352,0.004803843074459568
280360,롯데웰푸드,6.00,697200,667200,0.0007000000000000001,KODEX_200ESG,KODEX_200ESG,0.0007005604483586871,280360,롯데웰푸드,2025,A,A,A,B+,8,8,8,7,1,True,0.005604483586869497,0.005604483586869497,0.005604483586869497,0.00490392313851081
161000,애경케미칼,45.00,513000,666900,0.0007000000000000001,KODEX_200ESG,KODEX_200ESG,0.0007005604483586871,161000,애경케미칼,2025,A,A,A+,A,8,8,9,8,1,True,0.005604483586869497,0.005604483586869497,0.006305044035228184,0.005604483586869497
020000,한섬,27.00,702000,648000,0.0007000000000000001,KODEX_200ESG,KODEX_200ESG,0.0007005604483586871,020000,한섬,2025,A,A,A+,A,8,8,9,8,1,True,0.005604483586869497,0.005604483586869497,0.006305044035228184,0.005604483586869497
000640,동아쏘시오홀딩스,6.00,590400,573000,0.0006,KODEX_200ESG,KODEX_200ESG,0.0006004803843074459,000640,동아쏘시오홀딩스,2025,A,A,A+,A,8,8,9,8,1,True,0.004803843074459567,0.004803843074459567,0.005404323458767013,0.004803843074459567
089860,롯데렌탈,18.00,586800,554400,0.0006,KODEX_200ESG,KODEX_200ESG,0.0006004803843074459,089860,롯데렌탈,2025,A,A+,A,A,8,9,8,8,1,True,0.004803843074459567,0.005404323458767013,0.004803843074459567,0.004803843074459567
003850,보령,60.00,579000,554400,0.0006,KODEX_200ESG,KODEX_200ESG,0.0006004803843074459,003850,보령,2025,A,A,A+,B+,8,8,9,7,1,True,0.004803843074459567,0.004803843074459567,0.005404323458767013,0.004203362690152122
344820,KCC글라스,20.00,507000,499000,0.0005,KODEX_200ESG,KODEX_200ESG,0.000500400320256205,344820,케이씨씨글라스,2025,A,A,A,A,8,8,8,8,1,True,0.00400320256204964,0.00400320256204964,0.00400320256204964,0.00400320256204964
030610,교보증권,42.00,547680,498540,0.0005,KODEX_200ESG,KODEX_200ESG,0.000500400320256205,030610,교보증권,2025,B+,A,A,B+,7,8,8,7,1,True,0.0035028022417934353,0.00400320256204964,0.00400320256204964,0.0035028022417934353
006120,SK디스커버리,9.00,486900,472500,0.0005,KODEX_200ESG,KODEX_200ESG,0.000500400320256205,006120,SK디스커버리,2025,A,A,A+,A,8,8,9,8,1,True,0.00400320256204964,0.00400320256204964,0.004503602882305845,0.00400320256204964
024720,콜마홀딩스,53.00,486540,470110,0.0005,KODEX_200ESG,KODEX_200ESG,0.000500400320256205,024720,콜마홀딩스,2025,A,A,A+,A,8,8,9,8,1,True,0.00400320256204964,0.00400320256204964,0.004503602882305845,0.00400320256204964
031430,신세계인터내셔날,38.00,471580,461320,0.0005,KODEX_200ESG,KODEX_200ESG,0.000500400320256205,031430,신세계인터내셔날,2025,A,A,A+,B+,8,8,9,7,1,True,0.00400320256204964,0.00400320256204964,0.004503602882305845,0.0035028022417934353
071320,지역난방공사,6.00,476400,448200,0.0005,KODEX_200ESG,KODEX_200ESG,0.000500400320256205,071320,지역난방공사,2025,A,A,A+,A,8,8,9,8,1,True,0.00400320256204964,0.00400320256204964,0.004503602882305845,0.00400320256204964
006220,제주은행,36.00,461160,443700,0.0005,KODEX_200ESG,KODEX_200ESG,0.000500400320256205,006220,제주은행,2025,A,B+,A,A,8,7,8,8,1,True,0.00400320256204964,0.0035028022417934353,0.00400320256204964,0.00400320256204964
060980,HL홀딩스,9.00,407250,394200,0.0004,KODEX_200ESG,KODEX_200ESG,0.000400320256204964,060980,HL홀딩스,2025,A,A,A+,B+,8,8,9,7,1,True,0.003202562049639712,0.003202562049639712,0.003602882305844676,0.002802241793434748
017810,풀무원,33.00,399630,392370,0.0004,KODEX_200ESG,KODEX_200ESG,0.000400320256204964,017810,풀무원,2025,A+,A,A+,A+,9,8,9,9,1,True,0.003602882305844676,0.003202562049639712,0.003602882305844676,0.003602882305844676
013890,지누스,36.00,389520,371520,0.0004,KODEX_200ESG,KODEX_200ESG,0.000400320256204964,013890,지누스,2025,A,A,A+,A,8,8,9,8,1,True,0.003202562049639712,0.003202562049639712,0.003602882305844676,0.003202562049639712
018250,애경산업,22.00,336600,363660,0.0004,KODEX_200ESG,KODEX_200ESG,0.000400320256204964,018250,애경산업,2025,A,A,A+,A,8,8,9,8,1,True,0.003202562049639712,0.003202562049639712,0.003602882305844676,0.003202562049639712
108670,LX하우시스,12.00,342600,340200,0.0004,KODEX_200ESG,KODEX_200ESG,0.000400320256204964,108670,LX하우시스,2025,A,A,A,A,8,8,8,8,1,True,0.003202562049639712,0.003202562049639712,0.003202562049639712,0.003202562049639712
014820,동원시스템즈,13.00,341250,330200,0.0004,KODEX_200ESG,KODEX_200ESG,0.000400320256204964,014820,동원시스템즈,2025,A,A,A+,B+,8,8,9,7,1,True,0.003202562049639712,0.003202562049639712,0.003602882305844676,0.002802241793434748
136480,하림,102.00,328440,329460,0.0004,KODEX_200ESG,KODEX_200ESG,0.000400320256204964,136480,하림,2025,A,A,A+,A,8,8,9,8,1,True,0.003202562049639712,0.003202562049639712,0.003602882305844676,0.003202562049639712
145990,삼양사,7.00,319900,316050,0.0003,KODEX_200ESG,KODEX_200ESG,0.00030024019215372296,145990,삼양사,2025,A,A,A,B+,8,8,8,7,1,True,0.0024019215372297837,0.0024019215372297837,0.0024019215372297837,0.002101681345076061
105630,한세실업,27.00,329400,305370,0.0003,KODEX_200ESG,KODEX_200ESG,0.00030024019215372296,105630,한세실업,2025,A,B+,A+,A,8,7,9,8,1,True,0.0024019215372297837,0.002101681345076061,0.0027021617293835065,0.0024019215372297837
010001,원화현금,,,14316378,0.0154,KODEX_200ESG,KODEX_200ESG,0.015412329863891114,,,,,,,,0,0,0,0,0,False,0.0,0.0,0.0,0.0
000720,현대건설,150.00,22470000,22305000,0.0239,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.02392871445734882,000720,현대건설,2025,A,A,A+,A,8,8,9,8,1,True,0.19142971565879055,0.19142971565879055,0.21535843011613937,0.19142971565879055
402340,SK스퀘어,39.00,21216000,19929000,0.021400000000000002,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.02142571085302363,402340,SK스퀘어,2025,A,A,A+,A,8,8,9,8,1,True,0.17140568682418905,0.17140568682418905,0.1928313976772127,0.17140568682418905
010120,LS ELECTRIC,24.00,19224000,18600000,0.0199,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.019923908690428514,010120,엘에스일렉트릭,2025,A,A+,A,A,8,9,8,8,1,True,0.1593912695234281,0.17931517821385662,0.1593912695234281,0.1593912695234281
105560,KB금융,118.00,17959600,17192600,0.0184,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.0184221065278334,105560,KB금융,2025,A+,A+,A+,A+,9,9,9,9,1,True,0.1657989587505006,0.1657989587505006,0.1657989587505006,0.1657989587505006
055550,신한지주,191.00,17858500,17190000,0.0184,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.0184221065278334,055550,신한지주,2025,A+,A+,A,A+,9,9,8,9,1,True,0.1657989587505006,0.1657989587505006,0.1473768522226672,0.1657989587505006
005380,현대차,36.00,17820000,16884000,0.0181,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.01812174609531438,005380,현대자동차,2025,A,A+,A,B+,8,9,8,7,1,True,0.14497396876251503,0.16309571485782942,0.14497396876251503,0.12685222266720064
000660,SK하이닉스,19.00,17518000,16682000,0.0179,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.01792150580696836,000660,SK하이닉스,2025,A,A,A+,B+,8,8,9,7,1,True,0.1433720464557469,0.1433720464557469,0.16129355226271525,0.12545054064877853
009150,삼성전기,38.00,16492000,16416000,0.0176,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.01762114537444934,009150,삼성전기,2025,A,A,A+,B+,8,8,9,7,1,True,0.14096916299559473,0.14096916299559473,0.15859030837004406,0.12334801762114539
017670,SK텔레콤,209.00,16699100,16281100,0.0175,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.017521025230276332,017670,SK텔레콤,2025,A,A,B+,A,8,8,7,8,1,True,0.14016820184221065,0.14016820184221065,0.12264717661193432,0.14016820184221065
086790,하나금융지주,146.00,16118400,15636600,0.0168,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.016820184221065276,086790,하나금융지주,2025,A+,A,A,A+,9,8,8,9,1,True,0.15138165798958747,0.1345614737685222,0.1345614737685222,0.15138165798958747
005490,POSCO홀딩스,45.00,15435000,15367500,0.0165,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.016519823788546256,005490,POSCO홀딩스,2025,A+,A,A+,A+,9,8,9,9,1,True,0.1486784140969163,0.13215859030837004,0.1486784140969163,0.1486784140969163
005930,삼성전자,87.00,15633900,15312000,0.016399999999999998,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.016419703644373247,005930,삼성전자,2025,A,B+,A+,B+,8,7,9,7,1,True,0.13135762915498597,0.11493792551061273,0.14777733279935923,0.11493792551061273
316140,우리금융지주,455.00,15288000,14719250,0.0158,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.015818982779335203,316140,우리금융지주,2025,A,A+,A+,B+,8,9,9,7,1,True,0.12655186223468162,0.1423708450140168,0.1423708450140168,0.11073287945534642
028260,삼성물산,55.00,14795000,14272500,0.015300000000000001,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.015318382058470165,028260,삼성물산,2025,A,A,A,A+,8,8,8,9,1,True,0.12254705646776132,0.12254705646776132,0.12254705646776132,0.13786543852623148
034730,SK,44.00,14696000,14212000,0.0152,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.015218261914297156,034730,SK,2025,A,A,A+,A,8,8,9,8,1,True,0.12174609531437725,0.12174609531437725,0.1369643572286744,0.12174609531437725
005830,DB손해보험,86.00,14869400,14129800,0.0152,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.015218261914297156,005830,DB손해보험,2025,B+,A,A,B+,7,8,8,7,1,True,0.1065278334000801,0.12174609531437725,0.12174609531437725,0.1065278334000801
032830,삼성생명,65.00,14495000,14105000,0.0151,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.01511814177012415,032830,삼성생명,2025,A,A+,A,B+,8,9,8,7,1,True,0.1209451341609932,0.13606327593111736,0.1209451341609932,0.10582699239086905
267260,HD현대일렉트릭,16.00,14640000,13984000,0.015,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.015018021625951141,267260,HD현대일렉트릭,2025,A+,A+,A+,A,9,9,9,8,1,True,0.13516219463356027,0.13516219463356027,0.13516219463356027,0.12014417300760913
000270,기아,90.00,14022000,13554000,0.014499999999999999,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.014517420905086101,000270,기아,2025,B+,A+,A,B,7,9,8,6,1,True,0.1016219463356027,0.13065678814577492,0.11613936724068881,0.08710452543051661
086280,현대글로비스,63.00,14584500,13545000,0.014499999999999999,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.014517420905086101,086280,현대글로비스,2025,A,A,A+,A,8,8,9,8,1,True,0.11613936724068881,0.11613936724068881,0.13065678814577492,0.11613936724068881
000150,두산,12.00,14436000,13416000,0.0144,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.014417300760913096,000150,두산,2025,A,A,A+,B+,8,8,9,7,1,True,0.11533840608730477,0.11533840608730477,0.12975570684821786,0.10092110532639167
096770,SK이노베이션,117.00,13033800,13150800,0.0141,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.014116940328394072,096770,SK이노베이션,2025,A,B+,A+,A+,8,7,9,9,1,True,0.11293552262715258,0.0988185822987585,0.12705246295554665,0.12705246295554665
028050,삼성E&A,392.00,12975200,13092800,0.013999999999999999,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.014016820184221063,028050,삼성E&A,2025,A,A,A,A,8,8,8,8,1,True,0.1121345614737685,0.1121345614737685,0.1121345614737685,0.1121345614737685
006400,삼성SDI,31.00,12570500,12756500,0.0137,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.013716459751702043,006400,삼성SDI,2025,A,A,A+,B+,8,8,9,7,1,True,0.10973167801361634,0.10973167801361634,0.12344813776531839,0.0960152182619143
016360,삼성증권,131.00,12785600,12353300,0.0132,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.013215859030837005,016360,삼성증권,2025,A,A,A+,B+,8,8,9,7,1,True,0.10572687224669604,0.10572687224669604,0.11894273127753305,0.09251101321585903
207940,삼성바이오로직스,8.00,12848000,12256000,0.0131,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.013115738886663997,207940,삼성바이오로직스,2025,A,A,A+,A,8,8,9,8,1,True,0.10492591109331198,0.10492591109331198,0.11804164997997597,0.10492591109331198
267250,HD현대,50.00,12875000,12200000,0.0131,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.013115738886663997,267250,HD현대,2025,A,A,A+,B+,8,8,9,7,1,True,0.10492591109331198,0.10492591109331198,0.11804164997997597,0.09181017220664799
030200,KT,200.00,12160000,11980000,0.0128,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.012815378454144974,030200,케이티,2025,A,A,A,A,8,8,8,8,1,True,0.10252302763315979,0.10252302763315979,0.10252302763315979,0.10252302763315979
323410,카카오뱅크,493.00,12152450,11979900,0.0128,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.012815378454144974,323410,카카오뱅크,2025,A,A,A,A,8,8,8,8,1,True,0.10252302763315979,0.10252302763315979,0.10252302763315979,0.10252302763315979
035420,NAVER,57.00,12112500,11770500,0.0126,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.01261513816579896,035420,NAVER,2025,A,A,A+,A,8,8,9,8,1,True,0.10092110532639167,0.10092110532639167,0.11353624349219063,0.10092110532639167
003230,삼양식품,10.00,11830000,11730000,0.0126,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.01261513816579896,003230,삼양식품,2025,A+,A+,A+,A,9,9,9,8,1,True,0.11353624349219063,0.11353624349219063,0.11353624349219063,0.10092110532639167
138040,메리츠금융지주,102.00,11872800,11689200,0.0125,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.012515018021625952,138040,메리츠금융지주,2025,A,B+,A,A,8,7,8,8,1,True,0.10012014417300762,0.08760512615138166,0.10012014417300762,0.10012014417300762
011200,HMM,603.00,11854980,11674080,0.0125,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.012515018021625952,011200,HMM,2025,A,A,A+,A,8,8,9,8,1,True,0.10012014417300762,0.10012014417300762,0.11263516219463357,0.10012014417300762
003670,포스코퓨처엠,53.00,11077000,11368500,0.012199999999999999,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.012214657589106927,003670,포스코퓨처엠,2025,A,A,A+,A,8,8,9,8,1,True,0.09771726071285541,0.09771726071285541,0.10993191830196233,0.09771726071285541
068270,셀트리온,55.00,11330000,11082500,0.011899999999999999,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.011914297156587905,068270,셀트리온,2025,A,A,A+,B+,8,8,9,7,1,True,0.09531437725270324,0.09531437725270324,0.10722867440929114,0.08340008009611534
066570,LG전자,102.00,11424000,11026200,0.0118,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.011814177012414898,066570,LG전자,2025,A,A,A+,B+,8,8,9,7,1,True,0.09451341609931918,0.09451341609931918,0.10632759311173408,0.08269923908690428
005940,NH투자증권,356.00,12193000,10982600,0.0118,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.011814177012414898,005940,NH투자증권,2025,B+,A,A,B+,7,8,8,7,1,True,0.08269923908690428,0.09451341609931918,0.09451341609931918,0.08269923908690428
009830,한화솔루션,298.00,10623700,10906800,0.011699999999999999,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.011714056868241889,009830,한화솔루션,2025,A,A,A+,B+,8,8,9,7,1,True,0.09371245494593511,0.09371245494593511,0.105426511814177,0.08199839807769321
090430,아모레퍼시픽,76.00,10974400,10655200,0.011399999999999999,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.011413696435722867,090430,아모레퍼시픽,2025,A,A,A+,A,8,8,9,8,1,True,0.09130957148578293,0.09130957148578293,0.1027232679215058,0.09130957148578293
329180,HD현대중공업,22.00,10967000,10527000,0.0113,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.01131357629154986,329180,HD현대중공업,2025,A,A,A,A,8,8,8,8,1,True,0.09050861033239888,0.09050861033239888,0.09050861033239888,0.09050861033239888
036570,엔씨소프트,47.00,10810000,10340000,0.0111,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.011113336003203845,036570,엔씨소프트,2025,A,B+,A,A,8,7,8,8,1,True,0.08890668802563076,0.07779335202242692,0.08890668802563076,0.08890668802563076
373220,LG에너지솔루션,25.00,9862500,10125000,0.0109,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.010913095714857829,373220,LG에너지솔루션,2025,A,B+,A+,A,8,7,9,8,1,True,0.08730476571886263,0.0763916700040048,0.09821786143372045,0.08730476571886263
010950,S-Oil,92.00,10092400,10064800,0.0108,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.010812975570684821,010950,S-Oil,2025,A,B+,A+,A,8,7,9,8,1,True,0.08650380456547857,0.07569082899479375,0.09731678013616339,0.08650380456547857
259960,크래프톤,40.00,10180000,10000000,0.010700000000000001,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.010712855426511816,259960,크래프톤,2025,A,B+,A,A,8,7,8,8,1,True,0.08570284341209453,0.0749899879855827,0.08570284341209453,0.08570284341209453
012330,현대모비스,25.00,10212500,9875000,0.0106,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.010612735282338807,012330,현대모비스,2025,B+,B+,A+,B,7,7,9,6,1,True,0.07428914697637165,0.07428914697637165,0.09551461754104926,0.06367641169403285
035720,카카오,199.00,9711200,9362950,0.01,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.010012014417300761,035720,카카오,2025,A,A,A+,A,8,8,9,8,1,True,0.08009611533840609,0.08009611533840609,0.09010812975570685,0.08009611533840609
000810,삼성화재,21.00,9303000,9313500,0.01,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.010012014417300761,000810,삼성화재해상보험,2025,A,A,A+,A,8,8,9,8,1,True,0.08009611533840609,0.08009611533840609,0.09010812975570685,0.08009611533840609
010140,삼성중공업,375.00,9750000,9168750,0.0098,TIGER_GREEN_NEWDEAL,TIGER_GREEN_NEWDEAL,0.009811774128954745,010140,삼성중공업,2025,B+,A,B+,B+,7,8,7,7,1,True,0.06868241890268321,0.07849419303163796,0.06868241890268321,0.06868241890268321
